,userID,itemID,styleID,rating,brewerID,timestamp
1985,4999,16074,1199,4.5,1199,1241139571
1986,4999,5441,1199,4.5,1199,1245088961
1987,4960,1414,163,3.0,163,1206752244
1988,4960,36670,394,4.0,394,1246225552
1989,4960,20478,1199,4.0,1199,1226327917
1990,4960,1622,394,4.0,394,1235606403
1991,4960,23474,1199,3.0,1199,1214572087
1992,4960,35036,1199,4.0,1199,1235524123
1993,4960,1550,394,4.5,394,1230514084
1994,4960,7463,1199,4.5,1199,1213359469
1995,4960,37518,14879,3.5,14879,1228080948
1996,4960,11757,1199,5.0,1199,1226882154
1997,4960,29145,263,4.5,263,1235678084
1998,4960,17538,1199,3.5,1199,1222010217
1999,4960,33644,14879,4.5,14879,1227149089
2000,4960,4073,1199,4.0,1199,1213055528
2001,4960,21822,1199,4.5,1199,1234792007
2002,4960,43312,394,4.5,394,1219795124
2003,4960,20539,394,4.5,394,1220106581
2004,4960,1599,60,4.0,60,1223580234
2005,4960,16074,1199,4.5,1199,1213054296
2006,4960,5441,1199,4.0,1199,1213053942
2007,4960,33624,14879,4.0,14879,1232050415
2008,4960,7348,1199,4.5,1199,1234919574
2009,4409,5441,1199,4.5,1199,1260933540
2010,3966,7348,1199,4.5,1199,1263458714
2011,3966,53468,1199,4.0,1199,1262041110
2012,3966,11757,1199,4.5,1199,1253421398
2013,3966,21822,1199,4.5,1199,1263358526
2014,3966,19960,1199,4.5,1199,1269498775
2015,4888,12073,5313,3.5,5313,1235280326
2016,4888,23474,1199,2.0,1199,1199422036
2017,4888,29687,395,4.5,395,1192685076
2018,4888,16074,1199,5.0,1199,1248312956
2019,5964,31703,14,4.5,14,1219061593
2020,5964,436,163,3.5,163,1181432960
2021,5964,28350,3268,3.5,3268,1215979191
2022,5964,7675,3268,4.5,3268,1217208201
2023,5964,5441,1199,4.5,1199,1206497945
2024,5964,11757,1199,4.0,1199,1194914322
2025,5964,7463,1199,4.0,1199,1206754362
2026,5964,17538,1199,4.0,1199,1209346725
2027,5964,20470,394,4.0,394,1210119090
2028,5964,727,263,4.5,263,1210557502
2029,5964,22450,3268,3.0,3268,1215982409
2030,5964,19960,1199,4.5,1199,1205807284
2031,5964,1018,263,4.0,263,1206932991
2032,6336,5972,395,3.5,395,1191972494
2033,6336,1122,395,4.0,395,1191972055
2034,6336,21822,1199,4.0,1199,1204698120
2035,6336,19960,1199,4.5,1199,1205523127
2036,4866,29687,395,3.5,395,1248843978
2037,2693,60704,21841,4.0,21841,1289433168
2038,2693,54827,1199,5.0,1199,1280777256
2039,2693,5441,1199,4.5,1199,1188623511
2040,2693,47659,1199,4.0,1199,1252516151
2041,2693,47658,1199,5.0,1199,1283598115
2042,2693,7463,1199,3.5,1199,1219689590
2043,2693,4073,1199,4.0,1199,1235702737
2044,2693,20478,1199,4.0,1199,1291846495
2045,2693,60511,1199,4.5,1199,1293754949
2046,2693,48525,365,4.0,365,1245919115
2047,2693,47695,14879,4.0,14879,1255595792
2048,2693,19960,1199,5.0,1199,1215061895
2049,2693,35036,1199,4.0,1199,1260993399
2050,2693,1622,394,3.5,394,1236975485
2051,2693,9906,394,4.0,394,1240856884
2052,2693,24905,1199,4.5,1199,1224802223
2053,2693,8950,2446,4.0,2446,1204946571
2054,2693,5441,1199,4.0,1199,1188623511
2055,2693,20478,1199,4.0,1199,1291846495
2056,2693,36670,394,4.0,394,1238404051
2057,2693,33644,14879,4.0,14879,1243648539
2058,2693,966,365,4.0,365,1283309009
2059,2693,20470,394,4.0,394,1176097993
2060,2693,11757,1199,4.5,1199,1219781981
2061,2693,16074,1199,4.0,1199,1187488495
2062,2693,25382,394,4.0,394,1251753094
2063,2693,28952,13397,4.0,13397,1193782116
2064,2693,1123,395,4.0,395,1177137291
2065,2693,960,365,3.5,365,1280105119
2066,2693,16115,1199,4.5,1199,1192426339
2067,2693,48911,1199,3.5,1199,1240363077
2068,2693,51710,1199,5.0,1199,1264711728
2069,2693,35036,1199,4.5,1199,1260993399
2070,2693,37518,14879,3.5,14879,1240620850
2071,2693,65447,21841,4.0,21841,1295477822
2072,2693,34146,1199,4.0,1199,1242523835
2073,2693,34146,1199,4.5,1199,1242523835
2074,2693,1504,568,4.5,568,1171855451
2075,2693,54028,1199,4.5,1199,1260498192
2076,2693,16074,1199,4.5,1199,1187488495
2077,2693,1550,394,4.0,394,1203654742
2078,2693,34590,365,3.5,365,1279498312
2079,2693,56982,21841,4.5,21841,1295478323
2080,2693,17538,1199,4.0,1199,1247007677
2081,2693,21822,1199,4.5,1199,1235877866
2082,2693,60511,1199,3.5,1199,1293754949
2083,2693,7348,1199,4.0,1199,1232642175
2084,6959,1525,568,4.5,568,1174514946
2085,330,11757,1199,4.5,1199,1323737375
2086,8225,436,163,3.0,163,1054475046
2087,3409,24905,1199,4.0,1199,1260235236
2088,3409,960,365,4.0,365,1278628964
2089,3409,8950,2446,3.5,2446,1217093083
2090,3409,429,1,4.0,1,1216247405
2091,3409,20470,394,4.0,394,1223330303
2092,3409,37518,14879,4.0,14879,1245715896
2093,3409,7348,1199,4.0,1199,1249517957
2094,3409,40153,14879,4.0,14879,1257109895
2095,3409,5441,1199,4.0,1199,1227375496
2096,3409,34590,365,2.0,365,1281217053
2097,3409,33644,14879,4.5,14879,1249605278
2098,3409,14413,2446,4.0,2446,1243455282
2099,3409,21822,1199,4.0,1199,1246322370
2100,3409,38468,16269,3.0,16269,1283212888
2101,3409,1504,568,4.0,568,1220135675
2102,3409,34146,1199,4.5,1199,1243110486
2103,3409,727,263,4.0,263,1261342298
2104,3409,20539,394,3.0,394,1218329376
2105,3409,16074,1199,4.5,1199,1242943296
2106,3409,7463,1199,4.0,1199,1243815026
2107,3409,33624,14879,4.0,14879,1254006835
2108,3409,5411,394,3.5,394,1226180538
2109,8242,4786,1315,4.5,1315,1049910981
2110,1830,24905,1199,4.0,1199,1261359208
2111,1830,56071,1075,3.5,1075,1278984978
2112,1830,21822,1199,4.0,1199,1300080143
2113,1830,60511,1199,4.5,1199,1307503321
2114,1830,54731,263,4.5,263,1266476383
2115,1830,35649,3268,4.0,3268,1292100964
2116,1830,11757,1199,4.0,1199,1262289209
2117,1830,51483,9020,4.5,9020,1263960854
2118,1830,19960,1199,3.5,1199,1275766455
2119,1830,1324,263,3.5,263,1262924157
2120,1830,58046,1075,4.5,1075,1285545349
2121,1830,10784,1075,4.5,1075,1262403473
2122,1830,33644,14879,4.5,14879,1245531991
2123,1830,36269,10541,3.5,10541,1264779915
2124,1830,52159,1075,4.5,1075,1285632924
2125,3507,55900,1199,4.5,1199,1273281117
2126,3507,47658,1199,4.0,1199,1266872718
2127,3507,16074,1199,4.0,1199,1277952144
2128,3507,11757,1199,4.0,1199,1230171669
2129,3507,19960,1199,4.0,1199,1266872219
2130,3507,17538,1199,3.5,1199,1280968628
2131,3507,34146,1199,3.5,1199,1276565945
2132,3507,19960,1199,4.5,1199,1266872219
2133,7156,1504,568,3.0,568,1165103814
2134,8312,2572,807,4.0,807,1011360145
2135,802,35036,1199,4.5,1199,1297643082
2136,802,19960,1199,4.5,1199,1300730217
2137,802,5441,1199,3.0,1199,1296669561
2138,802,16074,1199,4.0,1199,1296671887
2139,802,21822,1199,4.0,1199,1297638747
2140,802,47658,1199,4.0,1199,1319721731
2141,1154,11757,1199,4.0,1199,1258433115
2142,1154,35036,1199,3.5,1199,1257829081
2143,1154,25656,9020,3.0,9020,1316667167
2144,1154,1122,395,3.5,395,1313640311
2145,1154,19960,1199,4.5,1199,1259948929
2146,1154,24905,1199,4.0,1199,1308284398
2147,1154,7348,1199,4.0,1199,1315719305
2148,1154,25852,1199,4.0,1199,1312696286
2149,1154,7463,1199,4.0,1199,1313042717
2150,1154,21822,1199,4.5,1199,1311742653
2151,5844,11757,1199,4.0,1199,1224091581
2152,6626,1536,574,2.5,574,1191838062
2153,6626,1554,568,2.0,568,1187522972
2154,7254,436,163,3.0,163,1158468503
2155,6437,436,163,2.0,163,1201235318
2156,6437,1123,395,4.0,395,1197053221
2157,6437,7324,395,4.0,395,1190513266
2158,6437,7463,1199,5.0,1199,1193430698
2159,2458,4073,1199,5.0,1199,1150685058
2160,2458,17538,1199,4.0,1199,1150511593
2161,2458,3606,1315,5.0,1315,1297813903
2162,2458,54731,263,4.5,263,1296592500
2163,2458,11757,1199,5.0,1199,1167076348
2164,2458,1324,263,4.0,263,1261017265
2165,2458,24905,1199,4.5,1199,1275000023
2166,2458,429,1,3.0,1,1144891536
2167,2458,16074,1199,5.0,1199,1150517427
2168,2458,7463,1199,2.5,1199,1170540038
2169,2458,58916,1199,4.5,1199,1275775656
2170,2458,7348,1199,4.0,1199,1275778225
2171,2458,43373,1199,5.0,1199,1276983960
2172,2458,5441,1199,5.0,1199,1150680879
2173,2458,21822,1199,5.0,1199,1263773421
2174,2458,58914,1199,4.0,1199,1275774685
2175,2458,37403,1199,4.0,1199,1187220394
2176,2458,64846,24447,4.5,24447,1298764554
2177,2458,47658,1199,5.0,1199,1276105525
2178,2458,16079,1199,4.5,1199,1275776879
2179,2458,33644,14879,5.0,14879,1296783775
2180,2458,31118,1199,4.5,1199,1150689312
2181,2458,35036,1199,5.0,1199,1233369600
2182,2458,58272,1199,5.0,1199,1276979648
2183,2458,8555,1315,4.5,1315,1297624974
2184,5728,29687,395,5.0,395,1227585965
2185,5728,40153,14879,3.0,14879,1223434143
2186,5728,13350,3268,4.0,3268,1220842690
2187,5728,11757,1199,3.5,1199,1224038140
2188,2814,16074,1199,4.0,1199,1290739006
2189,2814,7463,1199,4.0,1199,1293691759
2190,2814,11757,1199,5.0,1199,1290247759
2191,1215,17538,1199,3.5,1199,1315985614
2192,245,24905,1199,4.0,1199,1227111254
2193,245,75907,23246,4.5,23246,1323781844
2194,245,41778,10541,3.5,10541,1280492954
2195,245,7348,1199,4.0,1199,1234187822
2196,245,34146,1199,4.0,1199,1234626115
2197,245,39289,14756,4.5,14756,1228317598
2198,245,4073,1199,4.5,1199,1223859912
2199,245,63894,10541,4.0,10541,1307625574
2200,245,36269,10541,3.5,10541,1280492233
2201,245,36670,394,3.0,394,1239195169
2202,245,16074,1199,4.5,1199,1227110882
2203,245,36270,10541,3.5,10541,1280493571
2204,245,4904,1417,3.5,1417,1210949089
2205,245,40595,10541,4.0,10541,1306843487
2206,245,966,365,4.0,365,1296829311
2207,245,47694,14879,4.0,14879,1279848626
2208,245,54134,14879,4.0,14879,1322917626
2209,245,5411,394,3.5,394,1210861680
2210,245,35036,1199,4.5,1199,1227369415
2211,245,60555,10541,4.5,10541,1306239167
2212,245,60511,1199,4.5,1199,1285416553
2213,245,75087,394,3.5,394,1324564334
2214,245,3824,1417,4.0,1417,1203343665
2215,245,40153,14879,4.0,14879,1277816870
2216,245,33644,14879,5.0,14879,1277473674
2217,245,7463,1199,4.0,1199,1223672920
2218,245,57110,14879,4.5,14879,1281442393
2219,245,20470,394,3.5,394,1210079958
2220,245,20478,1199,4.0,1199,1227111567
2221,245,33624,14879,4.5,14879,1237207126
2222,245,58053,395,3.5,395,1322749897
2223,245,1622,394,3.5,394,1207837507
2224,245,11757,1199,4.5,1199,1223471077
2225,245,2572,807,4.5,807,1237380113
2226,245,48911,1199,3.5,1199,1240837028
2227,245,47695,14879,4.5,14879,1248180829
2228,245,727,263,4.0,263,1223905408
2229,245,43312,394,3.5,394,1240836694
2230,245,2106,394,3.0,394,1222779918
2231,245,25884,12224,2.0,12224,1218546155
2232,245,436,163,1.5,163,1205362021
2233,245,25382,394,3.0,394,1222779611
2234,245,37518,14879,4.0,14879,1282307218
2235,245,19960,1199,5.0,1199,1242486044
2236,245,20539,394,3.5,394,1211287092
2237,245,429,1,3.5,1,1218991277
2238,245,1018,263,4.0,263,1268828034
2239,245,21822,1199,4.5,1199,1234279644
2240,245,52211,14879,4.0,14879,1285248085
2241,245,17538,1199,4.0,1199,1247019121
2242,245,10784,1075,4.5,1075,1271509638
2243,245,5441,1199,4.5,1199,1227197294
2244,245,36862,14879,4.0,14879,1277730234
2245,245,51917,14879,3.5,14879,1282306950
2246,1167,429,1,3.5,1,1299731606
2247,1167,11757,1199,4.0,1199,1314677155
2248,1167,16074,1199,3.5,1199,1298678024
2249,1167,17538,1199,4.5,1199,1316576937
2250,1167,21822,1199,4.5,1199,1298517044
2251,1167,5441,1199,4.0,1199,1302985609
2252,1167,7348,1199,4.0,1199,1303439894
2253,1167,34146,1199,5.0,1199,1296523449
2254,1167,7463,1199,4.5,1199,1300403758
2255,5073,47658,1199,5.0,1199,1243039472
2256,5073,19960,1199,4.5,1199,1242876346
2257,3036,13282,2446,4.5,2446,1290394775
2258,2737,54731,263,4.0,263,1294730644
2259,4216,11757,1199,4.5,1199,1264552341
2260,4216,7463,1199,4.5,1199,1264551785
2261,4216,5441,1199,4.5,1199,1264994661
2262,4216,16074,1199,4.0,1199,1264994295
2263,4216,34146,1199,4.0,1199,1264993666
2264,6173,36670,394,4.0,394,1211159324
2265,6173,1504,568,4.0,568,1204410519
2266,6173,19960,1199,5.0,1199,1210209709
2267,7903,1324,263,3.0,263,1109719708
2268,7903,9906,394,4.5,394,1054574521
2269,7903,429,1,4.0,1,1072489095
2270,7903,3824,1417,4.0,1417,1070156844
2271,2265,19960,1199,5.0,1199,1301447564
2272,2265,10784,1075,4.5,1075,1289066078
2273,2265,20478,1199,5.0,1199,1287073729
2274,2265,11757,1199,4.0,1199,1287693298
2275,6766,513,14,4.0,14,1172771058
2276,6766,13816,14,4.5,14,1177460502
2277,6766,21436,14,4.0,14,1173891091
2278,6766,17538,1199,2.5,1199,1184452062
2279,5940,429,1,3.0,1,1220252457
2280,5898,20575,9020,4.5,9020,1222395219
2281,2409,54134,14879,3.0,14879,1298629007
2282,2409,58914,1199,3.0,1199,1297105491
2283,2409,47695,14879,3.5,14879,1294911189
2284,2409,7463,1199,3.0,1199,1299137968
2285,2409,34146,1199,4.5,1199,1294117327
2286,2409,5441,1199,3.5,1199,1299485162
2287,2409,20470,394,2.0,394,1298531991
2288,2409,57110,14879,3.0,14879,1292926117
2289,2409,7348,1199,3.5,1199,1298509444
2290,2409,21822,1199,4.0,1199,1298777781
2291,2409,16074,1199,4.0,1199,1297227232
2292,2409,60511,1199,4.0,1199,1296022053
2293,653,69968,14,4.0,14,1307913359
2294,653,25852,1199,3.0,1199,1313555698
2295,653,35036,1199,3.5,1199,1320817405
2296,653,512,14,4.0,14,1307715399
2297,653,507,14,4.0,14,1307911974
2298,653,54827,1199,4.0,1199,1306559728
2299,653,47658,1199,5.0,1199,1306470395
2300,653,19960,1199,5.0,1199,1275152779
2301,653,13816,14,4.0,14,1307766360
2302,653,40197,14,4.0,14,1273369361
2303,653,510,14,5.0,14,1273369925
2304,653,62529,14,4.0,14,1308235856
2305,653,49360,14,4.0,14,1273368991
2306,653,429,1,2.5,1,1296761972
2307,653,21436,14,4.0,14,1273281397
2308,653,57959,14,4.5,14,1307842457
2309,653,21800,14,3.0,14,1273282120
2310,653,59966,1199,4.0,1199,1306808450
2311,653,11757,1199,4.0,1199,1306558889
2312,653,5441,1199,3.5,1199,1306469794
2313,653,21822,1199,4.5,1199,1304221514
2314,653,17538,1199,4.5,1199,1283823743
2315,3218,11757,1199,4.5,1199,1267408614
2316,3218,36670,394,3.5,394,1259639728
2317,3218,47658,1199,4.5,1199,1286850538
2318,3218,19960,1199,4.5,1199,1286853458
2319,3218,966,365,4.0,365,1285033430
2320,3218,17538,1199,4.0,1199,1282704465
2321,3218,55900,1199,3.5,1199,1282786474
2322,3218,33644,14879,4.0,14879,1279255629
2323,3218,60511,1199,4.0,1199,1286851168
2324,3218,24905,1199,4.0,1199,1280458661
2325,6171,5441,1199,4.5,1199,1198161492
2326,6171,5008,1417,4.5,1417,1205279052
2327,6171,17538,1199,4.0,1199,1211165972
2328,6171,41360,807,5.0,807,1204581707
2329,1302,24905,1199,4.0,1199,1314858933
2330,1302,34146,1199,4.0,1199,1305432497
2331,1302,33644,14879,4.0,14879,1303280935
2332,1302,5441,1199,4.0,1199,1303540127
2333,1302,16074,1199,4.0,1199,1307602728
2334,1302,17538,1199,3.5,1199,1310883662
2335,1302,19960,1199,4.5,1199,1309329310
2336,1302,7348,1199,4.5,1199,1305267626
2337,1302,58053,395,4.0,395,1300037816
2338,1302,11757,1199,4.5,1199,1301374957
2339,1302,21822,1199,4.0,1199,1304232871
2340,3162,429,1,3.5,1,1287840816
2341,6149,429,1,4.0,1,1212019655
2342,6344,19960,1199,4.0,1199,1205242094
2343,1741,2106,394,4.0,394,1307676571
2344,1741,1550,394,4.0,394,1307681324
2345,1741,1622,394,3.5,394,1309069283
2346,1741,16074,1199,4.0,1199,1305167725
2347,1741,11757,1199,4.5,1199,1302398741
2348,1741,34146,1199,4.5,1199,1304923261
2349,1741,19960,1199,5.0,1199,1302400590
2350,4882,21822,1199,4.0,1199,1235103017
2351,4882,34146,1199,4.5,1199,1235351357
2352,4882,16074,1199,4.0,1199,1235258473
2353,4882,19960,1199,5.0,1199,1248481854
2354,664,35036,1199,4.0,1199,1320787189
2355,664,56115,14879,4.5,14879,1303680237
2356,664,69461,14879,4.0,14879,1318898489
2357,664,47658,1199,4.5,1199,1317528164
2358,739,20470,394,1.5,394,1303345505
2359,739,727,263,1.0,263,1277786614
2360,739,3824,1417,5.0,1417,1266501304
2361,739,4073,1199,2.0,1199,1315955147
2362,739,25382,394,3.5,394,1320199984
2363,2341,20470,394,3.5,394,1270773550
2364,2341,8950,2446,3.5,2446,1300510769
2365,2341,1324,263,3.5,263,1226201703
2366,2341,960,365,3.5,365,1277769413
2367,2341,20539,394,3.0,394,1271298511
2368,2341,62717,21841,3.5,21841,1300510066
2369,2341,33644,14879,4.0,14879,1262582536
2370,2341,37518,14879,4.0,14879,1265587489
2371,2341,966,365,4.0,365,1277772430
2372,2341,54731,263,4.0,263,1298961950
2373,2341,53495,365,3.0,365,1278210281
2374,2341,56981,21841,3.5,21841,1300509831
2375,2341,57110,14879,4.0,14879,1280636302
2376,7271,727,263,4.0,263,1153878682
2377,7271,16073,1199,4.0,1199,1157433564
2378,5084,20539,394,3.5,394,1242702084
2379,7934,1122,395,4.0,395,1106021867
2380,8129,966,365,3.0,365,1072317829
2381,6144,429,1,4.0,1,1212125684
2382,5805,436,163,3.0,163,1225344450
2383,5687,8950,2446,4.0,2446,1111359428
2384,5687,16115,1199,4.0,1199,1148850733
2385,5687,8422,3282,3.5,3282,1139884134
2386,5687,20893,9020,3.5,9020,1101276614
2387,5687,24905,1199,3.5,1199,1153179309
2388,5687,16074,1199,4.0,1199,1185045281
2389,5687,11757,1199,4.5,1199,1228688665
2390,4040,55900,1199,4.5,1199,1267476277
2391,4040,35036,1199,4.0,1199,1267474141
2392,4040,21822,1199,4.5,1199,1265922991
2393,4040,34146,1199,4.0,1199,1267473414
2394,4040,727,263,4.0,263,1267972507
2395,4040,19960,1199,4.0,1199,1262117079
2396,4040,20478,1199,4.5,1199,1262114663
2397,4040,16074,1199,4.5,1199,1268415622
2398,4040,33644,14879,5.0,14879,1262107990
2399,4040,37518,14879,3.5,14879,1262112358
2400,4040,4073,1199,3.5,1199,1268248915
2401,4040,11757,1199,4.5,1199,1265764149
2402,5194,29145,263,4.5,263,1239954232
2403,5194,727,263,4.0,263,1237334371
2404,657,17538,1199,3.5,1199,1317006527
2405,657,47695,14879,4.0,14879,1320811507
2406,4404,54731,263,5.0,263,1261076294
2407,7498,1018,263,4.0,263,1145049594
2408,7498,1324,263,4.5,263,1134179707
2409,7498,7047,1482,4.0,1482,1140448598
2410,813,47658,1199,4.0,1199,1319636272
2411,813,25852,1199,4.0,1199,1311181758
2412,813,55900,1199,2.0,1199,1317179297
2413,3853,178,60,4.0,60,1146614247
2414,3853,33644,14879,4.5,14879,1271887852
2415,6978,1504,568,4.0,568,1165700438
2416,6978,19960,1199,4.5,1199,1158031808
2417,6978,4073,1199,4.0,1199,1153282769
2418,6978,11757,1199,4.5,1199,1168568514
2419,6978,1018,263,1.5,263,1137976139
2420,6978,17538,1199,4.0,1199,1165699657
2421,6978,7463,1199,2.5,1199,1149029350
2422,6978,5441,1199,4.5,1199,1152849826
2423,6978,21822,1199,4.0,1199,1173763900
2424,1346,48911,1199,4.0,1199,1313361425
2425,1346,34146,1199,4.5,1199,1314313845
2426,1619,24905,1199,4.0,1199,1309319927
2427,1619,48911,1199,4.0,1199,1301768734
2428,1619,55900,1199,5.0,1199,1305352181
2429,1619,25852,1199,4.5,1199,1310799372
2430,1619,60511,1199,4.0,1199,1301596895
2431,1619,19960,1199,5.0,1199,1295659138
2432,1619,47695,14879,4.5,14879,1305786103
2433,7920,20470,394,4.0,394,1107129828
2434,7920,5441,1199,4.0,1199,1107130365
2435,7920,2106,394,4.0,394,1094518463
2436,7920,1622,394,3.5,394,1094518302
2437,4831,7463,1199,3.0,1199,1249601215
2438,7412,13816,14,4.5,14,1149516622
2439,3157,47695,14879,5.0,14879,1287963052
2440,4763,19960,1199,4.0,1199,1248944802
2441,4763,22962,9816,3.5,9816,1197060028
2442,4763,15280,5049,4.0,5049,1225914285
2443,4763,33644,14879,4.5,14879,1251491282
2444,5567,3824,1417,3.0,1417,1232161704
2445,3342,961,365,4.5,365,1284415075
2446,5774,19960,1199,4.5,1199,1184279443
2447,5774,16074,1199,4.5,1199,1126832942
2448,5774,1550,394,4.0,394,1140488287
2449,5774,24905,1199,4.0,1199,1226363948
2450,5774,5441,1199,4.5,1199,1129774946
2451,5774,4073,1199,4.0,1199,1132281357
2452,5774,16115,1199,4.0,1199,1129082157
2453,5774,7463,1199,4.0,1199,1221781914
2454,5774,1154,394,4.0,394,1225062483
2455,5774,17538,1199,4.0,1199,1131585719
2456,5774,1622,394,4.0,394,1142308595
2457,5843,8717,850,3.5,850,1202942912
2458,5843,13084,5049,4.5,5049,1224116662
2459,5843,4073,1199,3.5,1199,1216862534
2460,5843,7463,1199,4.5,1199,1218724936
2461,5800,19960,1199,4.0,1199,1225594675
2462,7951,3606,1315,4.5,1315,1103259588
2463,7951,3824,1417,3.5,1417,1097196633
2464,1730,43893,7402,3.0,7402,1309293805
2465,1730,36269,10541,3.5,10541,1279306239
2466,5245,7348,1199,4.0,1199,1238899418
2467,662,21822,1199,4.5,1199,1320800426
2468,4372,17538,1199,5.0,1199,1261879281
2469,5673,35036,1199,4.0,1199,1229124447
2470,4727,11757,1199,5.0,1199,1252363543
2471,4727,5487,2098,4.0,2098,1171414932
2472,4318,16074,1199,4.5,1199,1245034553
2473,4318,11757,1199,4.0,1199,1243022118
2474,4318,35036,1199,4.0,1199,1262926736
2475,3536,7675,3268,4.0,3268,1277929661
2476,3536,56887,3268,3.5,3268,1277259646
2477,3536,7463,1199,3.5,1199,1280368963
2478,3505,25656,9020,4.0,9020,1212121295
2479,3505,20893,9020,4.5,9020,1222658466
2480,3505,5441,1199,4.5,1199,1245296873
2481,3505,11757,1199,4.5,1199,1245375872
2482,3505,28350,3268,4.0,3268,1277510660
2483,3505,20575,9020,3.5,9020,1245694071
2484,3505,5411,394,5.0,394,1280979290
2485,6188,436,163,3.0,163,1210690236
2486,2206,33644,14879,3.5,14879,1286077096
2487,2206,60686,3268,3.0,3268,1291345887
2488,2206,10784,1075,4.5,1075,1262920359
2489,2206,3365,395,3.5,395,1240370697
2490,2206,24905,1199,3.0,1199,1247451132
2491,2206,7348,1199,3.5,1199,1238032417
2492,2206,51483,9020,4.0,9020,1292178920
2493,2206,29687,395,2.5,395,1236820779
2494,2206,21822,1199,3.0,1199,1260690611
2495,2206,47658,1199,3.5,1199,1242486683
2496,2206,47695,14879,4.0,14879,1290988967
2497,2206,43373,1199,4.0,1199,1277176135
2498,2206,5411,394,4.5,394,1296355076
2499,2206,19960,1199,3.5,1199,1239071794
2500,2206,5441,1199,3.5,1199,1277569691
2501,2206,14454,395,3.0,395,1257140119
2502,2206,7463,1199,3.5,1199,1238376086
2503,2206,41532,395,4.0,395,1271617529
2504,2206,54134,14879,4.0,14879,1260687605
2505,2206,16074,1199,3.5,1199,1238289195
2506,2206,47694,14879,4.0,14879,1262130046
2507,2206,58272,1199,3.0,1199,1277175313
2508,2206,55900,1199,3.0,1199,1266778543
2509,2206,10785,1075,3.0,1075,1246803927
2510,2206,35036,1199,3.5,1199,1257826769
2511,2206,5441,1199,4.5,1199,1277569691
2512,2206,34146,1199,3.5,1199,1237168018
2513,2206,4073,1199,4.5,1199,1302060870
2514,2206,59736,395,3.0,395,1278038463
2515,2206,63863,9020,3.5,9020,1294802612
2516,2206,54028,1199,3.5,1199,1260161339
2517,2206,52211,14879,3.5,14879,1283479998
2518,2206,39289,14756,3.5,14756,1228789778
2519,2206,11757,1199,5.0,1199,1227496550
2520,2206,49391,395,4.5,395,1249173888
2521,2206,60511,1199,3.0,1199,1284689414
2522,2206,13350,3268,3.0,3268,1256099816
2523,2206,58053,395,2.0,395,1283713342
2524,7640,27362,9020,5.0,9020,1134693537
2525,7640,20893,9020,4.0,9020,1135305959
2526,2887,28350,3268,4.5,3268,1286258829
2527,2887,11757,1199,5.0,1199,1286782558
2528,2887,34146,1199,4.0,1199,1291101212
2529,2887,5441,1199,4.5,1199,1292485114
2530,2887,16074,1199,4.5,1199,1286516550
2531,7523,29204,395,2.5,395,1143429149
2532,1306,16074,1199,4.5,1199,1308092730
2533,1306,7348,1199,4.0,1199,1314831228
2534,1306,54731,263,4.5,263,1308802906
2535,1306,4904,1417,3.0,1417,1308002526
2536,5926,32844,1315,4.0,1315,1221147086
2537,5865,11757,1199,5.0,1199,1223514729
2538,7986,3824,1417,3.0,1417,1098843247
2539,7986,727,263,3.5,263,1097788936
2540,7763,15204,1497,3.5,1497,1124780206
2541,3847,19960,1199,5.0,1199,1272058824
2542,6434,40632,14365,5.0,14365,1201394882
2543,5737,29145,263,4.0,263,1227415066
2544,4212,29204,395,1.5,395,1186889070
2545,4212,7463,1199,4.0,1199,1186892743
2546,4212,4073,1199,4.0,1199,1227745175
2547,4212,19960,1199,3.5,1199,1186888351
2548,4212,16115,1199,3.5,1199,1186891625
2549,4212,21556,568,4.0,568,1209687361
2550,4212,4073,1199,4.5,1199,1227745175
2551,4212,34146,1199,4.0,1199,1265157938
2552,4212,3824,1417,4.0,1417,1228358308
2553,4212,429,1,3.5,1,1209309576
2554,4212,3606,1315,4.0,1315,1262035244
2555,3198,17538,1199,3.5,1199,1287203222
2556,3198,4073,1199,4.0,1199,1276724385
2557,8199,429,1,3.0,1,1020297173
2558,8199,3824,1417,3.5,1417,1060668440
2559,4114,19960,1199,5.0,1199,1267136543
2560,681,35036,1199,4.0,1199,1320635017
2561,20,1504,568,4.0,568,1212507024
2562,20,1123,395,4.0,395,1154043817
2563,20,19960,1199,4.5,1199,1201388209
2564,20,727,263,3.5,263,1160527726
2565,20,25918,12224,3.5,12224,1225931196
2566,20,11757,1199,4.0,1199,1174869451
2567,20,17010,577,4.5,577,1191695133
2568,20,17538,1199,4.0,1199,1201747242
2569,623,47658,1199,4.5,1199,1321113177
2570,623,19960,1199,5.0,1199,1312338608
2571,623,11757,1199,4.5,1199,1315723436
2572,623,25852,1199,4.5,1199,1313369313
2573,7527,11757,1199,4.5,1199,1143154724
2574,2945,34739,1463,4.0,1463,1169067355
2575,2945,34738,1463,3.5,1463,1170355829
2576,2945,429,1,3.5,1,1204412505
2577,2945,727,263,3.5,263,1315070702
2578,2945,36580,1463,1.5,1463,1177933322
2579,2945,5916,1,3.0,1,1125693366
2580,2945,22604,1463,3.5,1463,1122318951
2581,2945,37518,14879,5.0,14879,1254075549
2582,2945,1324,263,3.0,263,1290808774
2583,2945,38540,1463,2.0,1463,1189195817
2584,2945,22808,1463,2.0,1463,1112729265
2585,2945,42953,1463,2.0,1463,1212182063
2586,2945,3939,1417,2.0,1417,1076713253
