,obsNo,userID,itemID,styleID,rating,brewerID,timestamp
12559,12568,4559,34150,5500,3.0,5500,1165443995
12566,12575,4559,966,365,4.5,365,1064675937
12574,12583,4559,38982,14879,4.0,14879,1198096255
12575,12584,4559,19960,1199,4.5,1199,1145282231
12578,12587,4559,29687,395,3.5,395,1256954580
12581,12590,4559,21822,1199,4.5,1199,1062774105
12582,12591,4559,1621,394,4.0,394,1120667837
12586,12595,4559,15474,1454,3.0,1454,1074524925
12589,12598,4559,20470,394,4.5,394,1105987269
12592,12601,4559,960,365,4.0,365,1086983122
12598,12607,4559,37518,14879,4.0,14879,1194034685
12599,12608,4559,1589,395,3.5,395,1222378259
12600,12609,4559,1122,395,4.5,395,1038383599
12602,12611,4559,965,365,3.0,365,1239912431
12604,12613,4559,7463,1199,3.5,1199,1057513611
12608,12617,4559,22450,3268,3.0,3268,1230649013
12614,12623,1568,20478,1199,4.5,1199,1289347946
12615,12624,1568,176,60,4.0,60,1301700641
12616,12625,1568,1791,60,3.0,60,1303169357
12624,12633,6831,5411,394,4.5,394,1128279971
12625,12634,6831,11493,5313,2.5,5313,1127359627
12626,12635,6831,727,263,3.0,263,1126143451
12627,12636,6831,1554,568,2.5,568,1158444693
12628,12637,6831,1504,568,3.0,568,1173757576
12629,12638,6831,1525,568,2.5,568,1139891813
12631,12640,6831,28676,5510,2.5,5510,1141250897
12632,12641,6831,8422,3282,4.5,3282,1143431567
12634,12643,6831,1550,394,3.5,394,1145416260
12635,12644,6831,966,365,4.5,365,1169352441
12637,12646,6831,3824,1417,4.5,1417,1161654876
12638,12647,6831,3606,1315,4.0,1315,1135818570
12641,12650,6831,3939,1417,2.5,1417,1123536264
12642,12651,6831,5481,2100,4.5,2100,1181263760
12644,12653,6831,33227,365,4.0,365,1169531597
12652,12661,6459,12421,936,4.5,936,1199765404
12654,12663,5910,429,1,4.5,1,1038899531
12661,12670,8037,5761,807,4.0,807,1080730675
12665,12674,1481,48525,365,3.5,365,1312654495
12670,12679,2199,19960,1199,3.5,1199,1241363546
12672,12681,2199,23474,1199,4.5,1199,1214449317
12676,12685,2199,11757,1199,5.0,1199,1196907669
12677,12686,2199,1324,263,2.5,263,1145921681
12693,12702,3182,11757,1199,4.5,1199,1283128200
12698,12707,3182,47658,1199,4.5,1199,1286577199
12699,12708,3182,25382,394,4.0,394,1283577821
12703,12712,5416,11757,1199,4.0,1199,1229042100
12712,12721,1379,31703,14,4.5,14,1246635247
12718,12727,1379,29145,263,4.0,263,1261682875
12719,12728,1379,962,365,4.0,365,1236977506
12720,12729,1379,16074,1199,3.5,1199,1234395820
12724,12733,1379,727,263,4.0,263,1265298142
12725,12734,1379,55900,1199,2.0,1199,1273615831
12731,12740,1379,1504,568,3.0,568,1259799990
12733,12742,1379,515,14,3.5,14,1270304687
12739,12748,7974,1557,577,4.0,577,1078147928
12741,12750,7974,20504,10103,3.5,10103,1098805012
12743,12752,7974,1549,394,4.0,394,1093061236
12746,12755,7974,2106,394,4.5,394,1093060668
12756,12765,3048,60511,1199,4.0,1199,1290212556
12757,12766,3048,7463,1199,4.5,1199,1279832327
12759,12768,3048,25656,9020,4.5,9020,1279312539
12760,12769,3048,47658,1199,4.5,1199,1290210894
12761,12770,3048,2572,807,5.0,807,1279680664
12762,12771,3048,19960,1199,5.0,1199,1290211333
12763,12772,3048,16074,1199,4.5,1199,1263444086
12764,12773,3048,21822,1199,4.0,1199,1279832223
12765,12774,3048,20893,9020,4.0,9020,1279312756
12766,12775,3048,48911,1199,3.5,1199,1279832402
12777,12786,2765,7673,3268,3.0,3268,1286239498
12778,12787,2765,4920,1315,3.0,1315,1238132899
12780,12789,2765,7463,1199,4.0,1199,1209159147
12782,12791,2765,40176,12224,3.5,12224,1237601549
12784,12793,2765,3939,1417,3.5,1417,1294380270
12786,12795,2765,7348,1199,4.0,1199,1239576147
12790,12799,803,17538,1199,3.5,1199,1319700495
12791,12800,1872,19960,1199,5.0,1199,1306869062
12796,12805,5104,16115,1199,3.5,1199,1152929372
12797,12806,5104,7463,1199,4.0,1199,1203135577
12798,12807,5104,37518,14879,4.5,14879,1227995812
12799,12808,5104,17538,1199,2.0,1199,1216772963
12800,12809,5104,16074,1199,5.0,1199,1162761590
12801,12810,4266,11757,1199,5.0,1199,1264055732
12813,12822,194,47658,1199,5.0,1199,1319479877
12818,12827,194,16074,1199,4.5,1199,1308974081
12819,12828,8003,3606,1315,4.0,1315,1094588751
12821,12830,6567,429,1,5.0,1,1168472087
12824,12833,1102,11757,1199,4.5,1199,1317250092
12825,12834,5321,33644,14879,4.0,14879,1201811615
12831,12840,5321,1504,568,5.0,568,1158882976
12833,12842,4296,727,263,4.0,263,1263409448
12836,12845,106,7348,1199,4.0,1199,1325825924
12837,12846,106,25382,394,3.5,394,1319154451
12840,12849,5219,3606,1315,4.0,1315,1239523173
12841,12850,3665,19960,1199,4.5,1199,1277216445
12845,12854,2087,45137,14756,3.0,14756,1269220133
12849,12858,4769,5441,1199,5.0,1199,1251269415
12852,12861,3551,5487,2098,4.0,2098,1144075359
12857,12866,1152,6968,1315,3.0,1315,1205122618
12861,12870,1152,7167,1315,3.5,1315,1197691884
12865,12874,1152,28373,9370,2.5,9370,1305763432
12872,12881,1152,54731,263,5.0,263,1299743715
12873,12882,1152,36269,10541,4.0,10541,1233115957
12875,12884,1152,436,163,2.0,163,1184607136
12876,12885,1152,4904,1417,3.0,1417,1305004742
12880,12889,1152,22591,9370,2.5,9370,1306215518
12882,12891,1152,1504,568,4.0,568,1190694878
12885,12894,1152,4786,1315,3.5,1315,1209864253
12894,12903,1152,25153,5510,3.0,5510,1180076308
12906,12915,1854,33644,14879,4.5,14879,1285038092
12914,12923,2085,21822,1199,4.5,1199,1303702157
12916,12925,303,20478,1199,4.0,1199,1318705899
12917,12926,303,16074,1199,4.0,1199,1321041622
12919,12928,303,11757,1199,4.5,1199,1312738582
12920,12929,303,7348,1199,4.5,1199,1318797279
12922,12931,303,5441,1199,3.5,1199,1321044070
12927,12936,7011,17538,1199,3.0,1199,1171906007
12938,12947,5250,11757,1199,4.0,1199,1231090496
12939,12948,3456,35717,365,3.5,365,1275453488
12943,12952,3456,16074,1199,5.0,1199,1274766396
12945,12954,3456,21822,1199,3.5,1199,1275722144
12948,12957,3456,35036,1199,4.0,1199,1278054085
12949,12958,3456,7348,1199,4.5,1199,1274601529
12952,12961,3554,3606,1315,3.5,1315,1263348935
12955,12964,3062,24905,1199,3.0,1199,1287969722
12959,12968,3062,7463,1199,4.0,1199,1257398386
12963,12972,3062,17538,1199,3.5,1199,1280800794
12969,12978,5277,19960,1199,4.5,1199,1238534910
12973,12982,3687,11456,577,4.0,577,1276450265
12974,12983,3687,11757,1199,4.0,1199,1268854282
12978,12987,1042,24905,1199,3.5,1199,1279769871
12980,12989,1042,37518,14879,4.0,14879,1263056195
12984,12993,1042,429,1,3.5,1,1278961133
12989,12998,1042,52211,14879,4.0,14879,1287771877
12991,13000,1042,20893,9020,2.5,9020,1290834791
13001,13010,1042,47695,14879,4.5,14879,1278105596
13009,13018,1042,2106,394,4.0,394,1297453217
13010,13019,1042,16074,1199,4.0,1199,1250977573
13014,13023,1042,15244,2098,3.5,2098,1293582866
13017,13026,1042,52425,14365,4.5,14365,1257306707
13020,13029,1042,54827,1199,4.0,1199,1281479325
13021,13030,1042,4920,1315,3.5,1315,1298322866
13030,13039,1042,25852,1199,4.5,1199,1310218970
13036,13045,1042,34146,1199,4.0,1199,1265133596
13037,13046,1042,48911,1199,3.5,1199,1281909431
13038,13047,1042,69461,14879,4.0,14879,1308324963
13041,13050,1042,20478,1199,4.5,1199,1290808664
13046,13055,1750,48911,1199,2.5,1199,1293652363
13051,13060,1750,11757,1199,4.0,1199,1293421223
13054,13063,1750,53679,20658,3.0,20658,1290940833
13057,13066,1750,963,365,3.0,365,1291016402
13062,13071,1750,19960,1199,3.5,1199,1290913035
13067,13076,519,19960,1199,4.5,1199,1308632204
13068,13077,519,959,365,4.0,365,1319074678
13072,13081,519,727,263,4.0,263,1317536098
13078,13087,2147,727,263,4.5,263,1302747745
13081,13090,677,47658,1199,4.5,1199,1320692038
13083,13092,2705,3824,1417,3.0,1417,1239584322
13084,13093,2705,11757,1199,5.0,1199,1241309486
13086,13095,2705,60511,1199,4.0,1199,1295302579
13087,13096,915,17538,1199,4.0,1199,1281162977
13094,13103,915,2106,394,4.0,394,1317604101
13096,13105,915,54028,1199,3.5,1199,1273105805
13100,13109,915,20478,1199,5.0,1199,1290722601
13105,13114,915,5441,1199,3.0,1199,1271907179
13110,13119,915,11757,1199,4.0,1199,1286245185
13114,13123,915,727,263,4.5,263,1309995240
13120,13129,915,20539,394,5.0,394,1287904388
13121,13130,8318,959,365,5.0,365,999005388
13122,13131,5595,7348,1199,4.5,1199,1231419118
13124,13133,5595,5441,1199,3.5,1199,1199199592
13125,13134,5595,10784,1075,4.5,1075,1227450368
13133,13142,2989,11757,1199,5.0,1199,1291133606
13135,13144,6793,429,1,4.5,1,1148839065
13149,13158,1680,67360,14,4.5,14,1305486373
13151,13160,1680,58914,1199,4.0,1199,1305493060
13158,13167,23,29145,263,4.0,263,1182299760
13163,13172,23,1542,576,3.0,576,1158245937
13170,13179,23,25918,12224,3.0,12224,1182216633
13171,13180,23,436,163,2.5,163,1175390442
13172,13181,23,3824,1417,4.0,1417,1158363564
13183,13192,1782,35036,1199,4.5,1199,1291096669
13210,13219,3832,55900,1199,4.0,1199,1272405524
13212,13221,7571,4920,1315,2.0,1315,1140032098
13219,13228,8305,3517,394,4.0,394,1020096660
13220,13229,3750,6551,1254,5.0,1254,1274323752
13222,13231,1578,17538,1199,3.5,1199,1311446613
13225,13234,1417,11757,1199,4.0,1199,1310320412
13226,13235,1417,16074,1199,4.0,1199,1311125086
13231,13240,321,7463,1199,3.5,1199,1320889442
13233,13242,4849,46683,16994,4.5,16994,1235326090
13235,13244,4849,35036,1199,4.0,1199,1236657307
13239,13248,4849,47695,14879,5.0,14879,1239923813
13240,13249,4849,47694,14879,4.0,14879,1235324565
13242,13251,4849,7348,1199,5.0,1199,1238383310
13243,13252,4849,47658,1199,5.0,1199,1249226367
13251,13260,6665,20470,394,4.0,394,1189801964
13253,13262,4244,11757,1199,4.0,1199,1264462202
13256,13265,2488,11757,1199,4.0,1199,1293061944
13262,13271,362,11757,1199,4.5,1199,1321061640
13265,13274,2943,24059,3268,4.0,3268,1259184910
13269,13278,2943,28950,13397,4.0,13397,1259470032
13273,13282,2943,45260,16386,3.5,16386,1260418944
13274,13283,2943,28350,3268,4.0,3268,1265318067
13279,13288,74,20202,765,4.0,765,1114292238
13283,13292,74,1504,568,4.5,568,1124500389
13302,13311,74,21607,765,3.0,765,1142478349
13304,13313,74,33644,14879,4.5,14879,1184990519
13308,13317,74,3606,1315,4.0,1315,1103682296
13309,13318,74,513,14,4.0,14,1161654227
13311,13320,74,966,365,4.0,365,1257813826
13320,13329,74,1622,394,3.0,394,1132799761
13325,13334,74,5487,2098,3.5,2098,1202606699
13328,13337,3611,5441,1199,4.0,1199,1278395273
13333,13342,4012,19960,1199,4.0,1199,1268962267
13335,13344,3368,5441,1199,4.5,1199,1255835080
13345,13354,1562,11757,1199,4.5,1199,1259534700
13347,13356,2777,5441,1199,4.0,1199,1294284993
13348,13357,3449,32371,2446,5.0,2446,1250638562
13352,13361,3449,8422,3282,4.5,3282,1235343560
13353,13362,3449,29687,395,4.0,395,1282333253
13358,13367,568,21521,2055,4.0,2055,1283725236
13363,13372,568,55900,1199,4.0,1199,1269042750
13366,13375,568,10265,3351,2.0,3351,1263899192
13367,13376,568,42948,12224,2.0,12224,1254964712
13370,13379,568,59125,12224,2.0,12224,1281823820
13372,13381,568,35036,1199,3.5,1199,1259900963
13373,13382,568,29145,263,3.5,263,1220576844
13374,13383,568,33624,14879,3.0,14879,1257910139
13375,13384,568,7348,1199,4.0,1199,1253053438
13378,13387,568,1324,263,3.0,263,1260138144
13380,13389,568,17538,1199,2.0,1199,1253057983
13386,13395,568,50448,16386,2.0,16386,1319431874
13391,13400,568,34146,1199,4.0,1199,1240440948
13392,13401,568,43091,16386,3.0,16386,1299191634
13405,13414,4140,21822,1199,4.0,1199,1177649814
13407,13416,4140,20893,9020,3.5,9020,1177548863
13413,13422,1557,60511,1199,4.0,1199,1299443666
13415,13424,1557,34146,1199,4.0,1199,1295658744
13421,13430,1164,429,1,4.0,1,1295749241
13423,13432,1164,29145,263,4.5,263,1257735390
13429,13438,1164,1324,263,3.5,263,1279328487
13430,13439,1164,5441,1199,4.5,1199,1235905802
13435,13444,1164,35036,1199,4.0,1199,1260645096
13436,13445,1164,54731,263,4.0,263,1305509431
13437,13446,1164,1621,394,4.5,394,1249262896
13440,13449,7190,727,263,4.0,263,1161836251
13445,13454,3930,20539,394,4.0,394,1226029229
13446,13455,3930,11757,1199,4.0,1199,1210386571
13454,13463,7791,4786,1315,3.0,1315,1101935038
13458,13467,7791,8422,3282,3.5,3282,1121873090
13459,13468,5499,11757,1199,5.0,1199,1205632075
13461,13470,5499,37518,14879,3.5,14879,1233454289
13466,13475,5572,11757,1199,4.5,1199,1220757959
13469,13478,5572,1504,568,4.0,568,1227903903
13470,13479,5572,11757,1199,4.0,1199,1220757959
13476,13485,5572,20478,1199,4.0,1199,1227903609
13478,13487,5572,5441,1199,4.0,1199,1217103516
13480,13489,5572,17538,1199,4.0,1199,1218521686
13482,13491,5572,23474,1199,4.0,1199,1219071374
13484,13493,4679,436,163,3.0,163,1200313939
13485,13494,4679,24905,1199,3.5,1199,1230165075
13486,13495,4679,9906,394,4.0,394,1210547500
13489,13498,4679,5411,394,4.0,394,1206665578
13492,13501,4679,1622,394,4.0,394,1205020374
13496,13505,4679,36670,394,4.0,394,1210610216
13500,13509,4679,8422,3282,3.5,3282,1205281119
13506,13515,4679,37518,14879,3.0,14879,1237487950
13507,13516,4679,1525,568,4.5,568,1217115931
13509,13518,4679,2106,394,4.5,394,1206570949
13514,13523,4679,33644,14879,3.5,14879,1223483589
13520,13529,6996,3824,1417,3.5,1417,1162949388
13522,13531,6996,16115,1199,4.0,1199,1167776890
13530,13539,6996,7675,3268,4.0,3268,1161799511
13531,13540,6996,24905,1199,3.5,1199,1168848053
13546,13555,3390,961,365,4.0,365,1282053145
13547,13556,3390,53495,365,4.0,365,1282052911
13549,13558,3390,7463,1199,4.0,1199,1254082188
13552,13561,4369,37518,14879,5.0,14879,1261935000
13561,13570,1225,41778,10541,2.5,10541,1271547373
13563,13572,1225,24905,1199,3.5,1199,1271041401
13565,13574,1225,11757,1199,4.5,1199,1292970021
13572,13581,1276,11757,1199,4.0,1199,1277779515
13573,13582,1276,21822,1199,2.0,1199,1276144296
13575,13584,1276,34146,1199,3.0,1199,1272167739
13577,13586,1276,16074,1199,4.0,1199,1305597219
13586,13595,5420,25414,1075,3.0,1075,1199158664
13587,13596,5420,15244,2098,4.0,2098,1167445054
13593,13602,2121,5441,1199,5.0,1199,1303084943
13595,13604,1294,33644,14879,4.5,14879,1314986832
13600,13609,1405,33644,14879,4.5,14879,1313639024
13602,13611,1405,10784,1075,4.0,1075,1303877384
13611,13620,3217,20478,1199,4.0,1199,1263191904
13612,13621,3217,25414,1075,4.5,1075,1286887230
13614,13623,561,28951,13397,3.0,13397,1273279450
13615,13624,561,5441,1199,4.0,1199,1292898466
13619,13628,561,7463,1199,4.0,1199,1319510006
13621,13630,561,56887,3268,3.5,3268,1281667040
13622,13631,561,7675,3268,4.0,3268,1305947779
13630,13639,561,19960,1199,5.0,1199,1303869040
13631,13640,561,51483,9020,4.0,9020,1301715014
13632,13641,561,48525,365,4.0,365,1307853538
13633,13642,561,45260,16386,3.5,16386,1265947355
13635,13644,1011,19960,1199,5.0,1199,1302145469
13639,13648,5190,7348,1199,4.5,1199,1240023275
13642,13651,5938,7463,1199,4.0,1199,1220312208
13644,13653,3649,48911,1199,3.0,1199,1277607441
13645,13654,3649,7463,1199,4.5,1199,1277069557
13646,13655,3649,16074,1199,4.5,1199,1277094403
13647,13656,2257,40176,12224,2.5,12224,1275448499
13651,13660,2257,7463,1199,3.5,1199,1260326061
13652,13661,2257,33624,14879,4.0,14879,1256868605
13655,13664,2257,505,14,4.0,14,1265604154
13656,13665,2257,47084,14,3.5,14,1265608286
13658,13667,2257,11757,1199,4.5,1199,1254700308
13661,13670,2257,454,14,4.0,14,1265606846
13674,13683,4479,19960,1199,5.0,1199,1237061214
13677,13686,4479,47658,1199,5.0,1199,1237095590
13679,13688,6236,24905,1199,3.0,1199,1207009001
13683,13692,6236,1550,394,4.0,394,1150137688
13686,13695,6236,20470,394,4.5,394,1145404070
13693,13702,5041,34146,1199,4.0,1199,1239933345
13699,13708,3259,16074,1199,4.0,1199,1285266368
13706,13715,7388,5441,1199,3.5,1199,1149344332
13709,13718,587,6551,1254,3.5,1254,1186541275
13711,13720,587,1324,263,3.5,263,1240688984
13712,13721,587,36670,394,4.5,394,1215790560
13716,13725,587,5441,1199,4.5,1199,1218908794
13720,13729,587,514,14,4.0,14,1218243619
13723,13732,587,7463,1199,4.0,1199,1316919925
13724,13733,587,56115,14879,4.5,14879,1309796541
13733,13742,587,33227,365,4.0,365,1260512692
13740,13749,587,34146,1199,4.0,1199,1240036298
13751,13760,6791,4073,1199,3.5,1199,1174766957
13753,13762,6791,17538,1199,4.0,1199,1178716231
13756,13765,3600,17538,1199,4.0,1199,1278715149
13760,13769,3138,11757,1199,4.5,1199,1288463624
13771,13780,3479,17538,1199,3.0,1199,1281504706
13773,13782,2200,25414,1075,4.0,1075,1239404031
13775,13784,2200,4920,1315,5.0,1315,1281464998
13777,13786,2200,5411,394,4.0,394,1220580084
13778,13787,2200,10784,1075,3.5,1075,1237515024
13781,13790,2200,29145,263,4.5,263,1253533812
13782,13791,2200,17538,1199,4.0,1199,1206499693
13787,13796,2200,24905,1199,3.5,1199,1254084159
13796,13805,2200,35036,1199,4.0,1199,1231127754
13803,13812,2200,4073,1199,2.5,1199,1211515025
13805,13814,2200,36670,394,4.0,394,1208832283
13808,13817,2200,727,263,4.0,263,1253549616
13809,13818,2200,16115,1199,4.5,1199,1226293351
13811,13820,2200,1018,263,4.0,263,1292472902
13817,13826,2200,19960,1199,4.5,1199,1208488444
13819,13828,2200,19960,1199,4.5,1199,1208488444
13821,13830,2200,11757,1199,4.5,1199,1253276092
13822,13831,1891,1324,263,4.0,263,1306685915
13827,13836,7639,16074,1199,4.5,1199,1132806379
13833,13842,5688,23474,1199,3.5,1199,1228607780
13836,13845,8057,3365,395,3.0,395,1083722498
13837,13846,8057,3003,395,2.5,395,1084420231
13838,13847,5514,1504,568,4.0,568,1233205437
13839,13848,6919,429,1,4.0,1,1022799410
13840,13849,6919,25656,9020,3.0,9020,1176581447
13842,13851,6919,5181,1487,2.5,1487,1028200628
13848,13857,2530,64764,13905,3.5,13905,1297831328
13853,13862,2530,727,263,4.0,263,1271024589
13854,13863,3044,60990,1075,5.0,1075,1282674179
13862,13871,4468,54361,765,3.0,765,1259193113
13863,13872,4468,5441,1199,4.5,1199,1246508534
13865,13874,4468,2784,765,4.0,765,1228884349
13871,13880,4468,41315,765,1.5,765,1238125602
13873,13882,7545,6551,1254,2.5,1254,1141618710
13874,13883,7248,961,365,4.0,365,1157076126
13881,13890,7248,960,365,3.0,365,1157432445
13884,13893,1773,5441,1199,4.5,1199,1300999639
13887,13896,1773,11757,1199,4.0,1199,1299107744
13891,13900,1773,1550,394,3.5,394,1308144460
13905,13914,6234,24059,3268,2.5,3268,1208857764
13906,13915,5671,7675,3268,2.5,3268,1229205198
13910,13919,2186,52211,14879,3.0,14879,1288400071
13916,13925,1122,19960,1199,4.5,1199,1314936707
13924,13933,4765,22907,453,4.0,453,1251333055
13933,13942,7484,1620,394,3.5,394,1099006603
13941,13950,7484,175,60,3.5,60,1083806221
13945,13954,7484,7463,1199,4.0,1199,1092446184
13952,13961,4336,11757,1199,5.0,1199,1262571380
13955,13964,2337,34146,1199,4.5,1199,1300563087
13956,13965,6262,13350,3268,4.5,3268,1207800749
13957,13966,6968,727,263,1.0,263,1174106969
13958,13967,6659,12073,5313,4.5,5313,1189979607
13961,13970,5882,33644,14879,5.0,14879,1205012191
13962,13971,5882,25382,394,4.5,394,1189138998
13967,13976,287,5441,1199,4.0,1199,1324160734
13974,13983,7291,11757,1199,4.5,1199,1123264885
13976,13985,6167,19960,1199,4.5,1199,1211259055
13980,13989,2841,1598,60,4.0,60,1145328869
13983,13992,2841,1018,263,3.5,263,1293336950
13988,13997,390,25852,1199,4.5,1199,1316991069
13991,14000,390,7348,1199,4.0,1199,1317663870
13992,14001,390,54134,14879,2.0,14879,1323188927
13994,14003,4382,21822,1199,3.5,1199,1261712683
13996,14005,875,16074,1199,4.0,1199,1306455838
13997,14006,875,11757,1199,4.5,1199,1314317788
13999,14008,7483,1504,568,3.5,568,1145850217
14002,14011,3283,16074,1199,5.0,1199,1261013954
14003,14012,6172,17538,1199,3.5,1199,1154279632
14007,14016,5965,436,163,5.0,163,1219022467
14009,14018,3344,55900,1199,4.5,1199,1268884745
14014,14023,3678,48521,21516,3.0,21516,1263349686
14018,14027,3678,17538,1199,4.0,1199,1258862129
14022,14031,3923,34146,1199,5.0,1199,1267055775
14026,14035,7417,429,1,4.0,1,1149285965
14027,14036,7936,1550,394,3.5,394,1105833696
14033,14042,1319,21822,1199,4.5,1199,1314674934
14038,14047,1358,5441,1199,4.0,1199,1304128489
14039,14048,1358,19960,1199,5.0,1199,1314152473
14043,14052,1176,20893,9020,2.0,9020,1316491276
14050,14059,1176,21822,1199,4.5,1199,1264475946
14052,14061,1176,34146,1199,4.5,1199,1265857480
14053,14062,1176,20478,1199,5.0,1199,1286844084
14057,14066,1176,4073,1199,4.0,1199,1280372445
14061,14070,1176,55900,1199,4.5,1199,1267978855
14065,14074,1176,20470,394,3.5,394,1273799798
14067,14076,1176,24905,1199,4.5,1199,1267763820
14084,14093,3470,12421,936,4.0,936,1191652425
14086,14095,3470,25468,568,4.0,568,1183274487
14089,14098,3470,20470,394,4.0,394,1228968791
14091,14100,3470,960,365,3.5,365,1157944561
14100,14109,2864,3824,1417,3.0,1417,1235080907
14101,14110,2864,16074,1199,4.5,1199,1292974094
14109,14118,8155,178,60,4.0,60,1048452084
14110,14119,8155,8422,3282,4.0,3282,1047764534
14112,14121,8155,1622,394,3.5,394,1068497000
14113,14122,3299,40815,12224,3.5,12224,1285335110
14116,14125,1810,58046,1075,3.5,1075,1307850875
14117,14126,5959,3606,1315,4.5,1315,1187656390
14118,14127,5959,1154,394,4.5,394,1219188737
14121,14130,6312,11757,1199,4.5,1199,1173138715
14122,14131,6312,7675,3268,3.5,3268,1201987215
14127,14136,4906,19960,1199,4.5,1199,1239930310
14130,14139,4906,5441,1199,4.5,1199,1242611262
14133,14142,7807,21822,1199,5.0,1199,1067752081
14138,14147,1210,16074,1199,5.0,1199,1316046615
14140,14149,8193,11493,5313,3.0,5313,1061583569
14143,14152,8193,12073,5313,3.0,5313,1061584215
14151,14160,6521,16074,1199,5.0,1199,1196454798
14155,14164,133,75890,14,3.5,14,1322773686
14167,14176,133,76560,1199,4.0,1199,1324495078
14170,14179,133,5441,1199,4.5,1199,1325563937
14172,14181,3256,33227,365,4.0,365,1167365673
14187,14196,3256,25153,5510,2.5,5510,1199594763
14188,14197,3256,24233,5514,4.0,5514,1166926676
14190,14199,3768,20539,394,4.5,394,1273967906
14191,14200,3768,436,163,1.5,163,1273097791
14195,14204,18,47541,9020,4.0,9020,1306807032
14201,14210,18,66349,24445,3.5,24445,1298162820
14205,14214,18,46088,16386,4.5,16386,1259627692
14206,14215,18,33040,5510,4.5,5510,1159833491
14215,14224,18,4920,1315,4.0,1315,1201966393
14216,14225,18,21688,9020,4.0,9020,1307673634
14217,14226,18,56887,3268,3.5,3268,1311979284
14218,14227,18,54731,263,4.0,263,1292891578
14219,14228,18,23474,1199,4.0,1199,1221590775
14222,14231,18,48911,1199,4.0,1199,1307760908
14223,14232,18,50525,395,3.0,395,1250129782
14224,14233,18,55900,1199,4.0,1199,1268455002
14227,14236,18,7463,1199,4.5,1199,1233110886
14229,14238,18,24059,3268,4.0,3268,1311907041
14232,14241,18,47658,1199,4.5,1199,1240928233
14234,14243,18,65528,24445,4.0,24445,1299895474
14236,14245,18,25917,12224,4.0,12224,1196635283
14238,14247,18,65458,24445,4.0,24445,1298139477
14248,14257,18,43514,12224,2.0,12224,1306975426
14249,14258,18,25468,568,4.5,568,1166423187
14250,14259,18,25932,12224,3.0,12224,1196638486
14259,14268,18,75342,24445,3.0,24445,1321414370
14260,14269,18,72823,24445,4.0,24445,1321413476
14269,14278,18,18898,9347,4.0,9347,1161046123
14271,14280,18,7675,3268,3.0,3268,1324941662
14277,14286,18,39299,3268,4.0,3268,1210816534
14279,14288,18,11757,1199,4.0,1199,1195586700
14284,14293,18,74843,24445,3.5,24445,1321414715
14293,14302,1100,7348,1199,4.5,1199,1272695520
14295,14304,1100,5441,1199,3.5,1199,1284963889
14297,14306,1100,56887,3268,3.5,3268,1286687231
14301,14310,1100,35649,3268,4.0,3268,1276403591
14305,14314,1100,15894,2724,3.5,2724,1274683803
14309,14318,1100,17538,1199,4.0,1199,1274327299
14312,14321,1100,48911,1199,4.0,1199,1274495607
14316,14325,1100,35036,1199,4.5,1199,1273714812
14320,14329,1100,28350,3268,3.0,3268,1317266477
14323,14332,2091,24905,1199,3.0,1199,1303554933
14324,14333,2126,47658,1199,5.0,1199,1302981580
14325,14334,307,59184,2916,4.0,2916,1323304116
14329,14338,307,26012,807,3.5,807,1318549619
14333,14342,307,8203,807,3.5,807,1323208066
14340,14349,3973,3365,395,3.5,395,1236554470
14341,14350,3973,19960,1199,4.0,1199,1269402809
14342,14351,3973,7463,1199,4.5,1199,1265501915
14351,14360,3973,33644,14879,4.0,14879,1235878313
14355,14364,3063,20478,1199,3.5,1199,1194402754
14359,14368,3063,60511,1199,3.5,1199,1289875260
14360,14369,3063,37403,1199,3.5,1199,1186259210
14361,14370,3063,20470,394,3.5,394,1182562627
14363,14372,1823,48555,21516,2.5,21516,1301100985
14367,14376,1823,48556,21516,5.0,21516,1299852361
14368,14377,1823,16074,1199,3.0,1199,1300367560
14374,14383,1148,959,365,4.0,365,1296072151
14377,14386,464,48911,1199,3.5,1199,1322544926
14381,14390,4728,960,365,4.5,365,1225160646
14383,14392,7109,6150,2446,4.0,2446,1147136330
14387,14396,7109,8950,2446,4.0,2446,1146796922
14392,14401,7109,14589,2446,4.0,2446,1147136130
14396,14405,7109,25101,2446,3.5,2446,1147135540
14399,14408,7876,429,1,4.5,1,1112280118
14401,14410,3689,56540,14,3.5,14,1270507690
14402,14411,3689,7463,1199,3.5,1199,1186613207
14404,14413,3689,12928,860,4.0,860,1216851931
14407,14416,3689,47569,14,5.0,14,1234529913
14417,14426,3689,32134,14,5.0,14,1198372234
14418,14427,3689,36391,14,4.5,14,1213748648
14422,14431,3689,45727,14,4.0,14,1226551795
14425,14434,3689,515,14,4.5,14,1166595959
14429,14438,1088,5411,394,3.5,394,1317427908
14431,14440,5751,44579,14756,3.5,14756,1227064504
14440,14449,5745,8422,3282,3.5,3282,1181608986
14442,14451,6849,4073,1199,3.0,1199,1153268152
14444,14453,6849,24905,1199,2.5,1199,1156922041
14456,14465,1774,26012,807,4.0,807,1298262447
14460,14469,1774,56404,2554,3.0,2554,1308404871
14464,14473,1774,45116,2554,3.0,2554,1308405201
14467,14476,1774,3939,1417,4.5,1417,1283954340
14471,14480,1923,68737,24445,3.5,24445,1306120606
14472,14481,1923,21822,1199,4.0,1199,1298859426
14481,14490,6846,16115,1199,4.0,1199,1179185476
14482,14491,6846,17538,1199,4.5,1199,1180580436
